entity_key,entity2_key,link_name,create_date,entity_type
000000000,651217230,รับแจ้ง,2022-12-20 14:34:30.099533,พร้อมเพย์
000000000,651217230,รับแจ้ง,2022-12-20 14:34:30.099533,เลขบัตรประชาชนคนร้าย
000000000,651217230,รับแจ้ง,2022-12-20 14:34:30.099533,อื่นๆ
000000000,651218284,รับแจ้ง,2022-12-21 15:04:12.674536,LINE
000000000,651218284,รับแจ้ง,2022-12-21 15:04:12.674536,เงินดิจิทัล (Cryptocurrency)
000000000,651218284,รับแจ้ง,2022-12-21 15:04:12.674536,โทรศัพท์
000000000,651218284,รับแจ้ง,2022-12-21 15:04:12.674536,ธนาคาร
000000000,651218284,รับแจ้ง,2022-12-21 15:04:12.674536,ธนาคาร ธนาคารกรุงเทพ 
000000000,651218284,รับแจ้ง,2022-12-21 15:04:12.674536,พร้อมเพย์
000000000,651218284,รับแจ้ง,2022-12-21 15:04:12.674536,เลขบัตรประชาชนคนร้าย
000000000,651218284,รับแจ้ง,2022-12-21 15:04:12.674536,อื่นๆ
000000000,651224596,รับแจ้ง,2022-12-27 11:05:54.722115,LINE
000000000,651224596,รับแจ้ง,2022-12-27 11:05:54.722115,เงินดิจิทัล (Cryptocurrency)
000000000,651224596,รับแจ้ง,2022-12-27 11:05:54.722115,โทรศัพท์
000000000,651224596,รับแจ้ง,2022-12-27 11:05:54.722115,ธนาคาร
000000000,651224596,รับแจ้ง,2022-12-27 11:05:54.722115,ธนาคาร ธนาคารกรุงเทพ 
000000000,651224596,รับแจ้ง,2022-12-27 11:05:54.722115,พร้อมเพย์
000000000,651224596,รับแจ้ง,2022-12-27 11:05:54.722115,เลขบัตรประชาชนคนร้าย
000000000,651224596,รับแจ้ง,2022-12-27 11:05:54.722115,อื่นๆ
000000000,651226995,รับแจ้ง,2022-12-29 11:51:13.29348,LINE
000000000,651226995,รับแจ้ง,2022-12-29 11:51:13.29348,เงินดิจิทัล (Cryptocurrency)
000000000,651226995,รับแจ้ง,2022-12-29 11:51:13.29348,โทรศัพท์
000000000,651226995,รับแจ้ง,2022-12-29 11:51:13.29348,ธนาคาร
000000000,651226995,รับแจ้ง,2022-12-29 11:51:13.29348,ธนาคาร ธนาคารกรุงเทพ 
000000000,651226995,รับแจ้ง,2022-12-29 11:51:13.29348,พร้อมเพย์
000000000,651226995,รับแจ้ง,2022-12-29 11:51:13.29348,เลขบัตรประชาชนคนร้าย
000000000,651226995,รับแจ้ง,2022-12-29 11:51:13.29348,อื่นๆ
000000000,651229303,รับแจ้ง,2022-12-31 20:47:24.845926,LINE
000000000,651229303,รับแจ้ง,2022-12-31 20:47:24.845926,เงินดิจิทัล (Cryptocurrency)
000000000,651229303,รับแจ้ง,2022-12-31 20:47:24.845926,โทรศัพท์
000000000,651229303,รับแจ้ง,2022-12-31 20:47:24.845926,ธนาคาร
000000000,651229303,รับแจ้ง,2022-12-31 20:47:24.845926,ธนาคาร ธนาคารกรุงเทพ 
000000000,651229303,รับแจ้ง,2022-12-31 20:47:24.845926,พร้อมเพย์
000000000,651229303,รับแจ้ง,2022-12-31 20:47:24.845926,เลขบัตรประชาชนคนร้าย
000000000,651229303,รับแจ้ง,2022-12-31 20:47:24.845926,อื่นๆ
000000000,6512326,รับแจ้ง,2022-12-01 13:41:46.491156,LINE
000000000,6512326,รับแจ้ง,2022-12-01 13:41:46.491156,เงินดิจิทัล (Cryptocurrency)
000000000,6512326,รับแจ้ง,2022-12-01 13:41:46.491156,โทรศัพท์
000000000,6512326,รับแจ้ง,2022-12-01 13:41:46.491156,ธนาคาร
000000000,6512326,รับแจ้ง,2022-12-01 13:41:46.491156,ธนาคาร ธนาคารกรุงเทพ 
000000000,6512326,รับแจ้ง,2022-12-01 13:41:46.491156,พร้อมเพย์
000000000,6512326,รับแจ้ง,2022-12-01 13:41:46.491156,เลขบัตรประชาชนคนร้าย
000000000,6512326,รับแจ้ง,2022-12-01 13:41:46.491156,อื่นๆ
000000000,6512441,รับแจ้ง,2022-12-01 15:06:50.58751,LINE
000000000,6512441,รับแจ้ง,2022-12-01 15:06:50.58751,เงินดิจิทัล (Cryptocurrency)
000000000,6512441,รับแจ้ง,2022-12-01 15:06:50.58751,โทรศัพท์
000000000,6512441,รับแจ้ง,2022-12-01 15:06:50.58751,ธนาคาร
000000000,6512441,รับแจ้ง,2022-12-01 15:06:50.58751,ธนาคาร ธนาคารกรุงเทพ 
000000000,6512441,รับแจ้ง,2022-12-01 15:06:50.58751,พร้อมเพย์
000000000,6512441,รับแจ้ง,2022-12-01 15:06:50.58751,เลขบัตรประชาชนคนร้าย
000000000,6512441,รับแจ้ง,2022-12-01 15:06:50.58751,อื่นๆ
000000000,65126852,รับแจ้ง,2022-12-08 12:14:30.059579,LINE
000000000,65126852,รับแจ้ง,2022-12-08 12:14:30.059579,เงินดิจิทัล (Cryptocurrency)
000000000,65126852,รับแจ้ง,2022-12-08 12:14:30.059579,โทรศัพท์
000000000,65126852,รับแจ้ง,2022-12-08 12:14:30.059579,ธนาคาร
000000000,65126852,รับแจ้ง,2022-12-08 12:14:30.059579,ธนาคาร ธนาคารกรุงเทพ 
000000000,65126852,รับแจ้ง,2022-12-08 12:14:30.059579,พร้อมเพย์
000000000,65126852,รับแจ้ง,2022-12-08 12:14:30.059579,เลขบัตรประชาชนคนร้าย
000000000,65126852,รับแจ้ง,2022-12-08 12:14:30.059579,อื่นๆ
000000000,65128308,รับแจ้ง,2022-12-09 18:09:49.734057,LINE
000000000,65128308,รับแจ้ง,2022-12-09 18:09:49.734057,เงินดิจิทัล (Cryptocurrency)
000000000,65128308,รับแจ้ง,2022-12-09 18:09:49.734057,โทรศัพท์
000000000,65128308,รับแจ้ง,2022-12-09 18:09:49.734057,ธนาคาร
000000000,65128308,รับแจ้ง,2022-12-09 18:09:49.734057,ธนาคาร ธนาคารกรุงเทพ 
000000000,65128308,รับแจ้ง,2022-12-09 18:09:49.734057,พร้อมเพย์
000000000,65128308,รับแจ้ง,2022-12-09 18:09:49.734057,เลขบัตรประชาชนคนร้าย
000000000,65128308,รับแจ้ง,2022-12-09 18:09:49.734057,อื่นๆ
000000000,65129205,รับแจ้ง,2022-12-10 18:36:59.25379,LINE
000000000,65129205,รับแจ้ง,2022-12-10 18:36:59.25379,เงินดิจิทัล (Cryptocurrency)
000000000,65129205,รับแจ้ง,2022-12-10 18:36:59.25379,โทรศัพท์
000000000,65129205,รับแจ้ง,2022-12-10 18:36:59.25379,ธนาคาร
000000000,65129205,รับแจ้ง,2022-12-10 18:36:59.25379,ธนาคาร ธนาคารกรุงเทพ 
000000000,65129205,รับแจ้ง,2022-12-10 18:36:59.25379,พร้อมเพย์
000000000,65129205,รับแจ้ง,2022-12-10 18:36:59.25379,เลขบัตรประชาชนคนร้าย
000000000,65129205,รับแจ้ง,2022-12-10 18:36:59.25379,อื่นๆ
000000000,660112495,รับแจ้ง,2023-01-14 17:19:09.78054,LINE
000000000,660112495,รับแจ้ง,2023-01-14 17:19:09.78054,เงินดิจิทัล (Cryptocurrency)
000000000,660112495,รับแจ้ง,2023-01-14 17:19:09.78054,โทรศัพท์
000000000,660112495,รับแจ้ง,2023-01-14 17:19:09.78054,ธนาคาร
000000000,660112495,รับแจ้ง,2023-01-14 17:19:09.78054,ธนาคาร ธนาคารกรุงเทพ 
000000000,660112495,รับแจ้ง,2023-01-14 17:19:09.78054,พร้อมเพย์
000000000,660112495,รับแจ้ง,2023-01-14 17:19:09.78054,เลขบัตรประชาชนคนร้าย
000000000,660112495,รับแจ้ง,2023-01-14 17:19:09.78054,อื่นๆ
000000000,660114948,รับแจ้ง,2023-01-17 14:48:53.169386,LINE
000000000,660114948,รับแจ้ง,2023-01-17 14:48:53.169386,เงินดิจิทัล (Cryptocurrency)
000000000,660114948,รับแจ้ง,2023-01-17 14:48:53.169386,โทรศัพท์
000000000,660114948,รับแจ้ง,2023-01-17 14:48:53.169386,ธนาคาร
000000000,660114948,รับแจ้ง,2023-01-17 14:48:53.169386,ธนาคาร ธนาคารกรุงเทพ 
000000000,660114948,รับแจ้ง,2023-01-17 14:48:53.169386,พร้อมเพย์
000000000,660114948,รับแจ้ง,2023-01-17 14:48:53.169386,เลขบัตรประชาชนคนร้าย
000000000,660114948,รับแจ้ง,2023-01-17 14:48:53.169386,อื่นๆ
000000000,660118139,รับแจ้ง,2023-01-21 09:10:49.812182,LINE
000000000,660118139,รับแจ้ง,2023-01-21 09:10:49.812182,เงินดิจิทัล (Cryptocurrency)
000000000,660118139,รับแจ้ง,2023-01-21 09:10:49.812182,โทรศัพท์
000000000,660118139,รับแจ้ง,2023-01-21 09:10:49.812182,ธนาคาร
000000000,660118139,รับแจ้ง,2023-01-21 09:10:49.812182,ธนาคาร ธนาคารกรุงเทพ 
000000000,660118139,รับแจ้ง,2023-01-21 09:10:49.812182,พร้อมเพย์
000000000,660118139,รับแจ้ง,2023-01-21 09:10:49.812182,เลขบัตรประชาชนคนร้าย
000000000,660118139,รับแจ้ง,2023-01-21 09:10:49.812182,อื่นๆ
000000000,660120684,รับแจ้ง,2023-01-24 16:02:52.697553,LINE
000000000,660120684,รับแจ้ง,2023-01-24 16:02:52.697553,เงินดิจิทัล (Cryptocurrency)
000000000,660120684,รับแจ้ง,2023-01-24 16:02:52.697553,โทรศัพท์
000000000,660120684,รับแจ้ง,2023-01-24 16:02:52.697553,ธนาคาร
000000000,660120684,รับแจ้ง,2023-01-24 16:02:52.697553,ธนาคาร ธนาคารกรุงเทพ 
000000000,660120684,รับแจ้ง,2023-01-24 16:02:52.697553,พร้อมเพย์
000000000,660120684,รับแจ้ง,2023-01-24 16:02:52.697553,เลขบัตรประชาชนคนร้าย
000000000,660120684,รับแจ้ง,2023-01-24 16:02:52.697553,อื่นๆ
000000000,660121424,รับแจ้ง,2023-01-25 14:35:45.422049,LINE
000000000,660121424,รับแจ้ง,2023-01-25 14:35:45.422049,เงินดิจิทัล (Cryptocurrency)
000000000,660121424,รับแจ้ง,2023-01-25 14:35:45.422049,โทรศัพท์
000000000,660121424,รับแจ้ง,2023-01-25 14:35:45.422049,ธนาคาร
000000000,660121424,รับแจ้ง,2023-01-25 14:35:45.422049,ธนาคาร ธนาคารกรุงเทพ 
000000000,660121424,รับแจ้ง,2023-01-25 14:35:45.422049,พร้อมเพย์
000000000,660121424,รับแจ้ง,2023-01-25 14:35:45.422049,เลขบัตรประชาชนคนร้าย
000000000,660121424,รับแจ้ง,2023-01-25 14:35:45.422049,อื่นๆ
000000000,66015582,รับแจ้ง,2023-01-07 15:21:52.190605,LINE
000000000,66015582,รับแจ้ง,2023-01-07 15:21:52.190605,เงินดิจิทัล (Cryptocurrency)
000000000,66015582,รับแจ้ง,2023-01-07 15:21:52.190605,โทรศัพท์
000000000,66015582,รับแจ้ง,2023-01-07 15:21:52.190605,ธนาคาร
000000000,66015582,รับแจ้ง,2023-01-07 15:21:52.190605,ธนาคาร ธนาคารกรุงเทพ 
000000000,66015582,รับแจ้ง,2023-01-07 15:21:52.190605,พร้อมเพย์
000000000,66015582,รับแจ้ง,2023-01-07 15:21:52.190605,เลขบัตรประชาชนคนร้าย
000000000,66015582,รับแจ้ง,2023-01-07 15:21:52.190605,อื่นๆ
000000000,66016472,รับแจ้ง,2023-01-08 15:18:08.659691,LINE
000000000,66016472,รับแจ้ง,2023-01-08 15:18:08.659691,เงินดิจิทัล (Cryptocurrency)
000000000,66016472,รับแจ้ง,2023-01-08 15:18:08.659691,โทรศัพท์
000000000,66016472,รับแจ้ง,2023-01-08 15:18:08.659691,ธนาคาร
000000000,66016472,รับแจ้ง,2023-01-08 15:18:08.659691,ธนาคาร ธนาคารกรุงเทพ 
000000000,66016472,รับแจ้ง,2023-01-08 15:18:08.659691,พร้อมเพย์
000000000,66016472,รับแจ้ง,2023-01-08 15:18:08.659691,เลขบัตรประชาชนคนร้าย
000000000,66016472,รับแจ้ง,2023-01-08 15:18:08.659691,อื่นๆ
000000000,660211697,รับแจ้ง,2023-02-14 14:25:21.882364,LINE
000000000,660211697,รับแจ้ง,2023-02-14 14:25:21.882364,เงินดิจิทัล (Cryptocurrency)
000000000,660211697,รับแจ้ง,2023-02-14 14:25:21.882364,โทรศัพท์
000000000,660211697,รับแจ้ง,2023-02-14 14:25:21.882364,ธนาคาร
000000000,660211697,รับแจ้ง,2023-02-14 14:25:21.882364,ธนาคาร ธนาคารกรุงเทพ 
000000000,660211697,รับแจ้ง,2023-02-14 14:25:21.882364,พร้อมเพย์
000000000,660211697,รับแจ้ง,2023-02-14 14:25:21.882364,เลขบัตรประชาชนคนร้าย
000000000,660211697,รับแจ้ง,2023-02-14 14:25:21.882364,อื่นๆ
000000000,660213662,รับแจ้ง,2023-02-16 18:27:48.422985,LINE
000000000,660213662,รับแจ้ง,2023-02-16 18:27:48.422985,เงินดิจิทัล (Cryptocurrency)
000000000,660213662,รับแจ้ง,2023-02-16 18:27:48.422985,โทรศัพท์
000000000,660213662,รับแจ้ง,2023-02-16 18:27:48.422985,ธนาคาร
000000000,660213662,รับแจ้ง,2023-02-16 18:27:48.422985,ธนาคาร ธนาคารกรุงเทพ 
000000000,660213662,รับแจ้ง,2023-02-16 18:27:48.422985,พร้อมเพย์
000000000,660213662,รับแจ้ง,2023-02-16 18:27:48.422985,เลขบัตรประชาชนคนร้าย
000000000,660213662,รับแจ้ง,2023-02-16 18:27:48.422985,อื่นๆ
000000000,660215612,รับแจ้ง,2023-02-19 09:51:40.820807,LINE
000000000,660215612,รับแจ้ง,2023-02-19 09:51:40.820807,เงินดิจิทัล (Cryptocurrency)
000000000,660215612,รับแจ้ง,2023-02-19 09:51:40.820807,โทรศัพท์
000000000,660215612,รับแจ้ง,2023-02-19 09:51:40.820807,ธนาคาร
000000000,660215612,รับแจ้ง,2023-02-19 09:51:40.820807,ธนาคาร ธนาคารกรุงเทพ 
000000000,660215612,รับแจ้ง,2023-02-19 09:51:40.820807,พร้อมเพย์
000000000,660215612,รับแจ้ง,2023-02-19 09:51:40.820807,เลขบัตรประชาชนคนร้าย
000000000,660215612,รับแจ้ง,2023-02-19 09:51:40.820807,อื่นๆ
000000000,66021695,รับแจ้ง,2023-02-02 22:04:29.472979,LINE
000000000,66021695,รับแจ้ง,2023-02-02 22:04:29.472979,เงินดิจิทัล (Cryptocurrency)
000000000,66021695,รับแจ้ง,2023-02-02 22:04:29.472979,โทรศัพท์
000000000,66021695,รับแจ้ง,2023-02-02 22:04:29.472979,ธนาคาร
000000000,66021695,รับแจ้ง,2023-02-02 22:04:29.472979,ธนาคาร ธนาคารกรุงเทพ 
000000000,66021695,รับแจ้ง,2023-02-02 22:04:29.472979,พร้อมเพย์
000000000,66021695,รับแจ้ง,2023-02-02 22:04:29.472979,เลขบัตรประชาชนคนร้าย
000000000,66021695,รับแจ้ง,2023-02-02 22:04:29.472979,อื่นๆ
000000000,660222231,รับแจ้ง,2023-02-27 11:54:04.614634,LINE
000000000,660222231,รับแจ้ง,2023-02-27 11:54:04.614634,เงินดิจิทัล (Cryptocurrency)
000000000,660222231,รับแจ้ง,2023-02-27 11:54:04.614634,โทรศัพท์
000000000,660222231,รับแจ้ง,2023-02-27 11:54:04.614634,ธนาคาร
000000000,660222231,รับแจ้ง,2023-02-27 11:54:04.614634,ธนาคาร ธนาคารกรุงเทพ 
000000000,660222231,รับแจ้ง,2023-02-27 11:54:04.614634,พร้อมเพย์
000000000,660222231,รับแจ้ง,2023-02-27 11:54:04.614634,เลขบัตรประชาชนคนร้าย
000000000,660222231,รับแจ้ง,2023-02-27 11:54:04.614634,อื่นๆ
000000000,660222703,รับแจ้ง,2023-02-27 18:30:46.22439,LINE
000000000,660222703,รับแจ้ง,2023-02-27 18:30:46.22439,เงินดิจิทัล (Cryptocurrency)
000000000,660222703,รับแจ้ง,2023-02-27 18:30:46.22439,โทรศัพท์
000000000,660222703,รับแจ้ง,2023-02-27 18:30:46.22439,ธนาคาร
000000000,660222703,รับแจ้ง,2023-02-27 18:30:46.22439,ธนาคาร ธนาคารกรุงเทพ 
000000000,660222703,รับแจ้ง,2023-02-27 18:30:46.22439,พร้อมเพย์
000000000,660222703,รับแจ้ง,2023-02-27 18:30:46.22439,เลขบัตรประชาชนคนร้าย
000000000,660222703,รับแจ้ง,2023-02-27 18:30:46.22439,อื่นๆ
000000000,660223442,รับแจ้ง,2023-02-28 15:47:07.426968,LINE
000000000,660223442,รับแจ้ง,2023-02-28 15:47:07.426968,เงินดิจิทัล (Cryptocurrency)
000000000,660223442,รับแจ้ง,2023-02-28 15:47:07.426968,โทรศัพท์
000000000,660223442,รับแจ้ง,2023-02-28 15:47:07.426968,ธนาคาร
000000000,660223442,รับแจ้ง,2023-02-28 15:47:07.426968,ธนาคาร ธนาคารกรุงเทพ 
000000000,660223442,รับแจ้ง,2023-02-28 15:47:07.426968,พร้อมเพย์
000000000,660223442,รับแจ้ง,2023-02-28 15:47:07.426968,เลขบัตรประชาชนคนร้าย
000000000,660223442,รับแจ้ง,2023-02-28 15:47:07.426968,อื่นๆ
000000000,660223481,รับแจ้ง,2023-02-28 16:11:18.844647,LINE
000000000,660223481,รับแจ้ง,2023-02-28 16:11:18.844647,เงินดิจิทัล (Cryptocurrency)
000000000,660223481,รับแจ้ง,2023-02-28 16:11:18.844647,โทรศัพท์
000000000,660223481,รับแจ้ง,2023-02-28 16:11:18.844647,ธนาคาร
000000000,660223481,รับแจ้ง,2023-02-28 16:11:18.844647,ธนาคาร ธนาคารกรุงเทพ 
000000000,660223481,รับแจ้ง,2023-02-28 16:11:18.844647,พร้อมเพย์
000000000,660223481,รับแจ้ง,2023-02-28 16:11:18.844647,เลขบัตรประชาชนคนร้าย
000000000,660223481,รับแจ้ง,2023-02-28 16:11:18.844647,อื่นๆ
000000000,66024948,รับแจ้ง,2023-02-06 20:00:22.318587,LINE
000000000,66024948,รับแจ้ง,2023-02-06 20:00:22.318587,เงินดิจิทัล (Cryptocurrency)
000000000,66024948,รับแจ้ง,2023-02-06 20:00:22.318587,โทรศัพท์
000000000,66024948,รับแจ้ง,2023-02-06 20:00:22.318587,ธนาคาร
000000000,66024948,รับแจ้ง,2023-02-06 20:00:22.318587,ธนาคาร ธนาคารกรุงเทพ 
000000000,66024948,รับแจ้ง,2023-02-06 20:00:22.318587,พร้อมเพย์
000000000,66024948,รับแจ้ง,2023-02-06 20:00:22.318587,เลขบัตรประชาชนคนร้าย
000000000,66024948,รับแจ้ง,2023-02-06 20:00:22.318587,อื่นๆ
000000000,66027031,รับแจ้ง,2023-02-08 22:12:15.647497,LINE
000000000,66027031,รับแจ้ง,2023-02-08 22:12:15.647497,เงินดิจิทัล (Cryptocurrency)
000000000,66027031,รับแจ้ง,2023-02-08 22:12:15.647497,โทรศัพท์
000000000,66027031,รับแจ้ง,2023-02-08 22:12:15.647497,ธนาคาร
000000000,66027031,รับแจ้ง,2023-02-08 22:12:15.647497,ธนาคาร ธนาคารกรุงเทพ 
000000000,66027031,รับแจ้ง,2023-02-08 22:12:15.647497,พร้อมเพย์
000000000,66027031,รับแจ้ง,2023-02-08 22:12:15.647497,เลขบัตรประชาชนคนร้าย
000000000,66027031,รับแจ้ง,2023-02-08 22:12:15.647497,อื่นๆ
000000000,66028007,รับแจ้ง,2023-02-10 01:52:21.83916,LINE
000000000,66028007,รับแจ้ง,2023-02-10 01:52:21.83916,เงินดิจิทัล (Cryptocurrency)
000000000,66028007,รับแจ้ง,2023-02-10 01:52:21.83916,โทรศัพท์
000000000,66028007,รับแจ้ง,2023-02-10 01:52:21.83916,ธนาคาร
000000000,66028007,รับแจ้ง,2023-02-10 01:52:21.83916,ธนาคาร ธนาคารกรุงเทพ 
000000000,66028007,รับแจ้ง,2023-02-10 01:52:21.83916,พร้อมเพย์
000000000,66028007,รับแจ้ง,2023-02-10 01:52:21.83916,เลขบัตรประชาชนคนร้าย
000000000,66028007,รับแจ้ง,2023-02-10 01:52:21.83916,อื่นๆ
000000000,66028311,รับแจ้ง,2023-02-10 13:06:01.521767,LINE
000000000,66028311,รับแจ้ง,2023-02-10 13:06:01.521767,เงินดิจิทัล (Cryptocurrency)
000000000,66028311,รับแจ้ง,2023-02-10 13:06:01.521767,โทรศัพท์
000000000,66028311,รับแจ้ง,2023-02-10 13:06:01.521767,ธนาคาร
000000000,66028311,รับแจ้ง,2023-02-10 13:06:01.521767,ธนาคาร ธนาคารกรุงเทพ 
000000000,66028311,รับแจ้ง,2023-02-10 13:06:01.521767,พร้อมเพย์
000000000,66028311,รับแจ้ง,2023-02-10 13:06:01.521767,เลขบัตรประชาชนคนร้าย
000000000,66028311,รับแจ้ง,2023-02-10 13:06:01.521767,อื่นๆ
000000000,66031363,รับแจ้ง,2023-03-02 14:13:35.492444,LINE
000000000,66031363,รับแจ้ง,2023-03-02 14:13:35.492444,เงินดิจิทัล (Cryptocurrency)
000000000,66031363,รับแจ้ง,2023-03-02 14:13:35.492444,โทรศัพท์
000000000,66031363,รับแจ้ง,2023-03-02 14:13:35.492444,ธนาคาร
000000000,66031363,รับแจ้ง,2023-03-02 14:13:35.492444,ธนาคาร ธนาคารกรุงเทพ 
000000000,66031363,รับแจ้ง,2023-03-02 14:13:35.492444,พร้อมเพย์
000000000,66031363,รับแจ้ง,2023-03-02 14:13:35.492444,เลขบัตรประชาชนคนร้าย
000000000,66031363,รับแจ้ง,2023-03-02 14:13:35.492444,อื่นๆ
000000000,660317518,รับแจ้ง,2023-03-23 17:21:04.198168,LINE
000000000,660317518,รับแจ้ง,2023-03-23 17:21:04.198168,เงินดิจิทัล (Cryptocurrency)
000000000,660317518,รับแจ้ง,2023-03-23 17:21:04.198168,โทรศัพท์
000000000,660317518,รับแจ้ง,2023-03-23 17:21:04.198168,ธนาคาร
000000000,660317518,รับแจ้ง,2023-03-23 17:21:04.198168,ธนาคาร ธนาคารกรุงเทพ 
000000000,660317518,รับแจ้ง,2023-03-23 17:21:04.198168,พร้อมเพย์
000000000,660317518,รับแจ้ง,2023-03-23 17:21:04.198168,เลขบัตรประชาชนคนร้าย
000000000,660317518,รับแจ้ง,2023-03-23 17:21:04.198168,อื่นๆ
000000000,66037619,รับแจ้ง,2023-03-09 13:27:08.588496,LINE
000000000,66037619,รับแจ้ง,2023-03-09 13:27:08.588496,เงินดิจิทัล (Cryptocurrency)
000000000,66037619,รับแจ้ง,2023-03-09 13:27:08.588496,โทรศัพท์
000000000,66037619,รับแจ้ง,2023-03-09 13:27:08.588496,ธนาคาร
000000000,66037619,รับแจ้ง,2023-03-09 13:27:08.588496,ธนาคาร ธนาคารกรุงเทพ 
000000000,66037619,รับแจ้ง,2023-03-09 13:27:08.588496,พร้อมเพย์
000000000,66037619,รับแจ้ง,2023-03-09 13:27:08.588496,เลขบัตรประชาชนคนร้าย
000000000,66037619,รับแจ้ง,2023-03-09 13:27:08.588496,อื่นๆ
000000000,L660322152,รับแจ้ง,2023-03-31 12:39:38.837152,LINE
000000000,L660322152,รับแจ้ง,2023-03-31 12:39:38.837152,เงินดิจิทัล (Cryptocurrency)
000000000,L660322152,รับแจ้ง,2023-03-31 12:39:38.837152,โทรศัพท์
000000000,L660322152,รับแจ้ง,2023-03-31 12:39:38.837152,ธนาคาร
000000000,L660322152,รับแจ้ง,2023-03-31 12:39:38.837152,ธนาคาร ธนาคารกรุงเทพ 
000000000,L660322152,รับแจ้ง,2023-03-31 12:39:38.837152,พร้อมเพย์
000000000,L660322152,รับแจ้ง,2023-03-31 12:39:38.837152,เลขบัตรประชาชนคนร้าย
000000000,L660322152,รับแจ้ง,2023-03-31 12:39:38.837152,อื่นๆ
000000000,L660412077,รับแจ้ง,2023-04-19 18:41:28.688767,LINE
000000000,L660412077,รับแจ้ง,2023-04-19 18:41:28.688767,เงินดิจิทัล (Cryptocurrency)
000000000,L660412077,รับแจ้ง,2023-04-19 18:41:28.688767,โทรศัพท์
000000000,L660412077,รับแจ้ง,2023-04-19 18:41:28.688767,ธนาคาร
000000000,L660412077,รับแจ้ง,2023-04-19 18:41:28.688767,ธนาคาร ธนาคารกรุงเทพ 
000000000,L660412077,รับแจ้ง,2023-04-19 18:41:28.688767,พร้อมเพย์
000000000,L660412077,รับแจ้ง,2023-04-19 18:41:28.688767,เลขบัตรประชาชนคนร้าย
000000000,L660412077,รับแจ้ง,2023-04-19 18:41:28.688767,อื่นๆ
000000000,L660412333,รับแจ้ง,2023-04-20 09:34:19.727335,LINE
000000000,L660412333,รับแจ้ง,2023-04-20 09:34:19.727335,เงินดิจิทัล (Cryptocurrency)
000000000,L660412333,รับแจ้ง,2023-04-20 09:34:19.727335,โทรศัพท์
000000000,L660412333,รับแจ้ง,2023-04-20 09:34:19.727335,ธนาคาร
000000000,L660412333,รับแจ้ง,2023-04-20 09:34:19.727335,ธนาคาร ธนาคารกรุงเทพ 
000000000,L660412333,รับแจ้ง,2023-04-20 09:34:19.727335,พร้อมเพย์
000000000,L660412333,รับแจ้ง,2023-04-20 09:34:19.727335,เลขบัตรประชาชนคนร้าย
000000000,L660412333,รับแจ้ง,2023-04-20 09:34:19.727335,อื่นๆ
000000000,L660415873,รับแจ้ง,2023-04-25 14:40:30.501628,LINE
000000000,L660415873,รับแจ้ง,2023-04-25 14:40:30.501628,เงินดิจิทัล (Cryptocurrency)
000000000,L660415873,รับแจ้ง,2023-04-25 14:40:30.501628,โทรศัพท์
000000000,L660415873,รับแจ้ง,2023-04-25 14:40:30.501628,ธนาคาร
000000000,L660415873,รับแจ้ง,2023-04-25 14:40:30.501628,ธนาคาร ธนาคารกรุงเทพ 
000000000,L660415873,รับแจ้ง,2023-04-25 14:40:30.501628,พร้อมเพย์
000000000,L660415873,รับแจ้ง,2023-04-25 14:40:30.501628,เลขบัตรประชาชนคนร้าย
000000000,L660415873,รับแจ้ง,2023-04-25 14:40:30.501628,อื่นๆ
000000000,L660510126,รับแจ้ง,2023-05-14 14:50:16.830557,LINE
000000000,L660510126,รับแจ้ง,2023-05-14 14:50:16.830557,เงินดิจิทัล (Cryptocurrency)
000000000,L660510126,รับแจ้ง,2023-05-14 14:50:16.830557,โทรศัพท์
000000000,L660510126,รับแจ้ง,2023-05-14 14:50:16.830557,ธนาคาร
000000000,L660510126,รับแจ้ง,2023-05-14 14:50:16.830557,ธนาคาร ธนาคารกรุงเทพ 
000000000,L660510126,รับแจ้ง,2023-05-14 14:50:16.830557,พร้อมเพย์
000000000,L660510126,รับแจ้ง,2023-05-14 14:50:16.830557,เลขบัตรประชาชนคนร้าย
000000000,L660510126,รับแจ้ง,2023-05-14 14:50:16.830557,อื่นๆ
000000000,L660518961,รับแจ้ง,2023-05-26 22:48:39.624928,LINE
000000000,L660518961,รับแจ้ง,2023-05-26 22:48:39.624928,เงินดิจิทัล (Cryptocurrency)
000000000,L660518961,รับแจ้ง,2023-05-26 22:48:39.624928,โทรศัพท์
000000000,L660518961,รับแจ้ง,2023-05-26 22:48:39.624928,ธนาคาร
000000000,L660518961,รับแจ้ง,2023-05-26 22:48:39.624928,ธนาคาร ธนาคารกรุงเทพ 
000000000,L660518961,รับแจ้ง,2023-05-26 22:48:39.624928,พร้อมเพย์
000000000,L660518961,รับแจ้ง,2023-05-26 22:48:39.624928,เลขบัตรประชาชนคนร้าย
000000000,L660518961,รับแจ้ง,2023-05-26 22:48:39.624928,อื่นๆ
000000000,L660520167,รับแจ้ง,2023-05-28 22:48:37.708536,LINE
000000000,L660520167,รับแจ้ง,2023-05-28 22:48:37.708536,เงินดิจิทัล (Cryptocurrency)
000000000,L660520167,รับแจ้ง,2023-05-28 22:48:37.708536,โทรศัพท์
000000000,L660520167,รับแจ้ง,2023-05-28 22:48:37.708536,ธนาคาร
000000000,L660520167,รับแจ้ง,2023-05-28 22:48:37.708536,ธนาคาร ธนาคารกรุงเทพ 
